gene estimate Rsquared pvalue adj_pvalue estimate Rsquared pvalue adj_pvalue estimate Rsquared pvalue adj_pvalue estimate Rsquared pvalue adj_pvalue estimate Rsquared pvalue adj_pvalue estimate Rsquared pvalue adj_pvalue estimate Rsquared pvalue adj_pvalue
SEMA4A -181.649517122081 0.0068207173027736 0.632040149889788 0.975232471816342 28.6616088778851 0.263617639894327 0.93849905190752 0.99807798855638 112.335440731543 0.611415642780087 0.730605642568884 0.978322276378407 491.477498276225 0.750180184609868 0.149724526136412 0.845855172484792 265.694780030177 0.893177524898155 0.351133587576932 0.937341093505498 503.085432196438 0.944813134741563 0.10951551153743 0.843249108213233 218.57930017574 0.995822953095174 0.325229942024677 0.964176038564104
HRCT1 -109.511906041612 0.0243850720183349 0.363100141344975 0.936052382758378 -90.8462257248355 0.535155318503242 0.324710246795833 0.918591355744035 -88.6383928807811 0.635240654941225 0.352519187800429 0.931009619982916 -31.8020986695207 0.771620573816242 0.722163426024197 0.974291464701275 -78.5271976812769 0.810902914201783 0.439612833280534 0.944522737062947 -5.33464854107608 0.982096925540288 0.903676969513904 0.997956125616365 -57.6771552994141 0.998868620813886 0.061162817186727 0.911887334325042
MPHOSPH8 -230.369078251214 0.00200451702221727 0.795418843746873 0.990569659292755 537.773473246581 0.514337542715543 0.511228150265115 0.961613295098774 1886.9575050441 0.74139013213039 0.0212116089195155 0.522310934366125 1583.41343968337 0.763084699288532 0.132938019033711 0.838726561193579 1044.67146039765 0.791325954230326 0.453257981920705 0.94763123714819 2117.05410378212 0.829358605937505 0.29791146452866 0.946563519273111 1010.91354646222 0.937688933410864 0.703705761936782 0.993682253970448
GREB1 -95961.3005861968 0.0389946606416421 0.248327715644171 0.904341771154702 -82549.2333414061 0.141069971085585 0.352207315585119 0.93087062598103 -84874.6845192738 0.247631684563467 0.369685150098925 0.938011834804563 -136140.724591737 0.600632884341932 0.112723557469866 0.80775219061617 -164159.895018176 0.652748872814311 0.185844840159205 0.878794731996506 -186137.926859876 0.721876774390575 0.238074354673645 0.927702930984838 -67550.6895137548 0.9310025544659 0.70354035901904 0.993682253970448
SRGAP3 177.792328226982 0.00407107239379683 0.711608948102487 0.983061605231276 309.78823095585 0.282621082683227 0.541612518890328 0.967434279676184 314.49610221061 0.324599899474075 0.596320452947909 0.973734136759518 -403.157810037569 0.578010375924223 0.507468187210423 0.94785806918581 892.742006145898 0.721659014910349 0.302368246374264 0.925584314319435 521.369475271807 0.850820839746755 0.665176016781921 0.997377122847242 -2220.60026258304 0.962243251328853 0.152231324126533 0.945961196127985
SULT1C3 -1694.5078396223 0.0315738580449632 0.299831150885811 0.916885738983655 -2140.11990873291 0.0807543496894765 0.259599746945378 0.892409633372404 -2522.49630312406 0.150936195042047 0.255533859748356 0.894383054492249 -3687.32862764779 0.266741925197445 0.174541145847092 0.86617189242471 -1481.18282226953 0.728550069606075 0.479537257881744 0.951961160609013 892.185428135747 0.85544689806349 0.705453139609287 0.997377122847242 -1339.84806841157 0.976608157021258 0.452059930072887 0.980834131656993
SUPT5H 4891.79595700677 0.05440272951311 0.170985767731038 0.861013538043966 4205.15012785862 0.715931861544039 0.0894504331355568 0.762265390345361 1300.6366497384 0.958968093836574 0.294034829727873 0.904688154591331 1051.9086090191 0.971147651793757 0.486902430664585 0.94785806918581 -1061.21862493874 0.995230346810054 0.226101556231397 0.912885149651923 -336.547224054561 0.997420747320515 0.736255558735329 0.997756445741744 -780.381826752928 0.999467384908323 0.417719138190045 0.975091777260863
XPNPEP3 72.5005212126265 0.0230002457183779 0.377258374191471 0.94122654377033 52.8040338477822 0.356929190047848 0.475937810378085 0.956425485420605 58.3598327791872 0.397704129835947 0.477320132619486 0.957694424894444 182.151608240099 0.664880358127194 0.0721713195432713 0.764313618392005 281.013818496152 0.780380153434026 0.0265203863133636 0.605376885315493 290.714109169229 0.930303925784854 0.0130714193917611 0.546148932565339 339.888615410326 0.957862786173169 0.0533872754529948 0.911887334325042
OR2C3 -0.444238940046399 0.142164222936905 0.0234004826714738 0.568443170550186 -0.218549119676383 0.305615083500084 0.315758931188443 0.916500738737528 -0.207463764021376 0.346376721143275 0.419518756919164 0.948346973252425 -0.228785761056006 0.415211669895104 0.427564653344367 0.938370593045993 -0.000827501226154206 0.664808360243729 0.997518633703898 0.99957040429639 -0.285606273408163 0.774253936752453 0.445220618333343 0.975790572360749 0.350763905269465 0.92714565084911 0.485046415450571 0.986692878194305
ZNF107 -245.608023840647 0.0098200217430961 0.565283950585952 0.965065542045659 253.616632195109 0.133313540225701 0.638288363812152 0.977823175453072 -538.313361960641 0.290507412825089 0.41579237715374 0.947181282775743 -526.402642414865 0.53530333036186 0.387635597330319 0.929343290977794 -560.262935339842 0.567552278754993 0.484126370627871 0.951961160609013 392.732401108288 0.732705893419591 0.695054537125206 0.997377122847242 887.55280869394 0.874623761222016 0.483283964954042 0.986692878194305
PPIA -1046.80960009932 0.0248646607733103 0.358364328470528 0.934467261870896 769.9160769995 0.516659575587415 0.432507081755422 0.953261848255451 494.304464672861 0.674398636219676 0.605285424438696 0.975555237604297 908.048002014424 0.761855402569039 0.358709020521911 0.924360397286871 971.327390292059 0.821317331627426 0.361955740534277 0.937341093505498 593.542841391144 0.898964712249805 0.594137511647006 0.990305759753801 -3910.2750843331 0.96593559826183 0.128055846986342 0.945961196127985
ZNF471 65.4197918548095 0.017319045606536 0.444223357732263 0.952340195138352 95.8905924649433 0.211083643629808 0.342917667949942 0.927426345078643 -54.6923561584662 0.41865760644272 0.646386803047713 0.975555237604297 -42.0032496767759 0.510598751976143 0.763318806871777 0.983481081342383 -38.6118314912579 0.672193354884098 0.813646304700983 0.99158133834357 -52.6115423644166 0.752385646316723 0.807108043316999 0.997956125616365 -321.588747540315 0.879352980879354 0.577089186274132 0.989308201315624
ZNF836 115.226825031134 0.00640549852270668 0.642644584274168 0.975232471816342 -8.50894246267438 0.268870955526425 0.974223160671487 0.998531538401968 9.07831900885361 0.353775739844441 0.975634970397183 0.997194360569501 -138.707231381144 0.489873296381131 0.671548581235662 0.967431236705736 -38.7506244967632 0.709607678928493 0.895862339451519 0.992937393530727 -126.828240297275 0.84888590469742 0.675596013742897 0.997377122847242 -305.771349590974 0.933521449407661 0.413555468737882 0.973181008668682
ZNF493 -51.4007684938198 0.001149025926338 0.844404962988933 0.993303242340375 -134.123073815874 0.486609754731354 0.550304258144923 0.969115384244467 -266.305363492306 0.634420350512811 0.270267697528791 0.901681509793575 -289.527561436147 0.865042546874185 0.0946124475345723 0.801689921069664 -227.070388174107 0.930055458242573 0.154636310842268 0.856972545792892 -210.670026811568 0.95578624703117 0.253064620285247 0.928757869672378 -1419.60119368557 0.994546991123533 0.0105028808244668 0.911887334325042
HIATL2 34.5760165485163 0.000615701948724581 0.885778620777704 0.993740888232962 69.3453043144312 0.287001915548412 0.755778684494159 0.98504065850042 292.326953497919 0.673554195362818 0.121718873579523 0.816830329899853 372.212283070453 0.806929743089043 0.0673602860321564 0.756179952439577 589.525640281659 0.908612313100423 0.0135668372663092 0.50505927358701 619.258752528138 0.960283868603934 0.00891046829057681 0.506799598263661 789.968613475711 0.989144351152642 0.0179534968169325 0.911887334325042
POM121 1550.30638822752 0.000425483314524284 0.904951962679298 0.99379141804535 -1902.4467226893 0.167203845730285 0.892062699689265 0.995674983574005 1171.89600702193 0.329221878438918 0.938460505174243 0.991508111716074 510.808814032364 0.847670601600846 0.954803554014151 0.994496963948348 8687.21554739683 0.954768059875421 0.215050264472888 0.903079676136676 6407.0715924292 0.993008278485694 0.228661618962651 0.924265990288144 -609.762193636612 0.997316653483415 0.927326541410749 0.998898696998017
AKR1CL1 -0.13033676588782 0.0042639813311116 0.705154157214727 0.980445845577652 0.000670525304877705 0.272491661246505 0.99845417230744 0.999730191877203 -0.17925507232767 0.603247894678749 0.571695691605826 0.970997981716291 -0.0619521359118599 0.628670275080955 0.865410035106917 0.993958666823315 -0.0279431770662037 0.636044321180286 0.954990438415296 0.997887103823051 -0.235203415115779 0.807815163853849 0.644150243514761 0.996120104435869 -0.320386157436296 0.968870195718462 0.396375145681394 0.97061284652583
GIMAP5 288.826057386553 0.0194988045606953 0.416647523829927 0.94677455226698 247.477622557671 0.566523755921468 0.351354176777592 0.93087062598103 121.129231360605 0.824521301079376 0.520837290871695 0.966381318236956 207.026340479276 0.870541869469681 0.305113608153415 0.909034753218178 172.642027054568 0.895846361658848 0.46397580008232 0.949096330637142 -291.26833487367 0.971091963744561 0.156239143790877 0.879804803323228 -49.8725799263735 0.991852271483256 0.87231248293011 0.998289563216943
HIST1H2BO -8.48511026968971 0.117892232053144 0.0403430638819521 0.637967577505061 -8.50159184079921 0.284215734143681 0.0599058440963142 0.714051446841869 -9.93931501098397 0.492413526095444 0.0243236232592508 0.542823773631806 -6.89755730995643 0.643886811672676 0.120806379377708 0.825852677194687 -7.20056737677128 0.716970490553251 0.161030889273652 0.859455386849901 -5.96217427273677 0.879173730431052 0.258757197584648 0.931929292538932 -5.22878410714231 0.987458969755409 0.283508384700064 0.962450281910666
STK31 24.1587675522318 0.0227513167691254 0.379882853881767 0.94122654377033 16.7930641001148 0.110077704507015 0.58428208770284 0.972505726229703 2.09142898152548 0.32232394599758 0.946431157563017 0.992776738230899 19.4659828814554 0.773352294044594 0.369178995382894 0.925598789892319 34.194082992917 0.924158647768746 0.0366241910241854 0.654226964984337 10.7738023828194 0.97163919055997 0.505949883483126 0.984477695587744 17.005290875357 0.978217722406164 0.556952704689771 0.989308201315624
CGB7 5.16159550148992 0.0733037735582809 0.11023407905633 0.806227831459469 4.86658206883545 0.112392645626852 0.195150358077864 0.86682487776413 6.7370936372369 0.363453022939392 0.0779596690430398 0.750693919336178 7.36596260569573 0.657208422103018 0.0413117869758179 0.688968336932164 6.81298209405835 0.778362239498758 0.0684685474753703 0.770062683522673 8.11964616961989 0.865513973324692 0.0574093912968124 0.764349914828082 6.02896508877776 0.976041368994849 0.134052135731674 0.945961196127985
ZNF565 -50.8812379699385 0.00804417446435515 0.602927961520411 0.970091269437642 49.9632994389378 0.663649202381768 0.433655000149629 0.953991960586023 -24.4089730969381 0.865146436936734 0.613681674545726 0.975555237604297 6.61602448707849 0.932441687355263 0.866757499618371 0.993958666823315 39.6966689338921 0.964568707984959 0.298215513651315 0.925584314319435 46.7190900151465 0.981358590314927 0.242339400570257 0.928421079865865 113.354194467175 0.997430720646909 0.0178681140705854 0.911887334325042
LONP1 -207.443520581636 0.00870404047490793 0.588369673877552 0.969949676786028 -81.8431838268168 0.304562400035636 0.823834175410604 0.990391406160131 -237.391018892949 0.534287827742661 0.49260164820773 0.959323638683111 -2.34138595315152 0.566586781920765 0.996012682165212 0.999551812889521 -225.132176793056 0.799351806950882 0.597774572904317 0.967852383152506 -185.43129598159 0.931782227813176 0.716059577311063 0.997377122847242 -505.078500068957 0.985881384026203 0.304856848471367 0.964176038564104
C9orf163 -18.3631527324353 0.012951420750485 0.508689250454479 0.959241294040397 -7.78196186267217 0.55984365147361 0.708774540837025 0.98504065850042 -12.3940269859659 0.836467041243285 0.40903601552049 0.945771175984575 -21.6816118377202 0.869087473295542 0.214552040043007 0.889772020502835 -16.8317188304091 0.969828616206296 0.215720312400234 0.903079676136676 -16.9101926529125 0.980986157733612 0.272254182808756 0.932568236856421 -26.50286740125 0.991258605359557 0.237992391895764 0.957066609388748
HIST1H2BM -3.22693263081398 0.0186319569870411 0.427302702038085 0.948996626414448 -3.36002198717966 0.1553843469902 0.422061232691598 0.950341117839544 -4.4359360902672 0.229511520460663 0.333215490494438 0.925794326789729 -5.02430232393897 0.533114763107899 0.288322516782928 0.908758672901425 -7.62643590994119 0.656791018353281 0.168853128614367 0.870677073484596 -5.28528242761784 0.761289905309006 0.462875378240731 0.982983404334281 -4.9025687343793 0.947911660727507 0.496660878102207 0.989308201315624
SLC35F1 -7.30204458284271 0.0318324303109357 0.297828406119812 0.916885738983655 -5.31713850946613 0.29528450449991 0.438112425444251 0.954807530260993 -4.8180130454094 0.430348830460735 0.502563565866515 0.962518880258531 -4.34503900811853 0.476226935945728 0.587235912816017 0.958322766049306 -1.73439986663527 0.493828949557081 0.880872875073721 0.992053727254334 -0.319859908678969 0.591581816994309 0.985074660489513 0.998810847496004 2.76164104585819 0.723321494595801 0.920988431034544 0.998898696998017
ZNF34 -25.3340209921478 0.0154277225163835 0.470447375006646 0.958069367198628 -26.1404529676032 0.0973512365445946 0.492995991863538 0.958236827255008 20.818710624867 0.666783296745792 0.451370634530673 0.956180241164626 17.8269332366903 0.724385718819645 0.550260994445156 0.95487557361928 19.6386938039489 0.879529774184234 0.479924145819154 0.951961160609013 7.29397224043277 0.938033041882927 0.803828212096854 0.997956125616365 53.3277023832774 0.969996966905718 0.270379506975674 0.960762785619506
ZNF781 28.4445313173425 0.052057424040241 0.180771050123032 0.862671080629658 24.6812682374243 0.430552434796184 0.179369988834064 0.855260385508056 22.6466874562667 0.688705750749569 0.223342203057682 0.88230575844261 18.508587916705 0.872562290451994 0.203205602620078 0.882235244568873 24.1530698805843 0.932350830993345 0.0879079400347047 0.801573055128915 22.8675998282604 0.96081253734397 0.221119849133784 0.920349395854555 68.9972540731674 0.992626363788963 0.0384674348687516 0.911887334325042
ZNF140 649.567360251811 0.0303844794677693 0.309263326574165 0.918110777246012 923.509611499734 0.308778055665341 0.131087068333761 0.827419677088281 773.120776058304 0.398194682200386 0.260833191788185 0.894690033733689 514.874225282357 0.535525573601488 0.508141314310909 0.94785806918581 287.980110242989 0.673706293273237 0.772516067140461 0.99158133834357 -859.755178298606 0.895683140922621 0.306246603610591 0.951279211311051 -1454.85357115772 0.986741235598084 0.0418572667016867 0.911887334325042
INCA1 -4.55565506022615 0.00152421206946222 0.821150075595474 0.991696899765173 5.81761330114891 0.166482252452531 0.782310986223334 0.986908010476128 2.59310913136371 0.640867036706701 0.871247926545669 0.986641229661901 6.63061197151699 0.72352596682892 0.731420718389604 0.976456176304171 -4.9786983418008 0.732793509928528 0.865739274070434 0.992053727254334 0.570412747792629 0.823684151895305 0.991076072773403 0.998810847496004 45.0708480212404 0.875280448923732 0.807202417505727 0.998289563216943
ZNF774 93.8254207951171 0.226372968820463 0.00335796069833898 0.282432833876581 101.78961880247 0.286467673228146 0.00908572797756623 0.410032001986002 126.869788421313 0.456592524045782 0.00220545557007857 0.258564977656226 108.299538217346 0.541955270244921 0.0140573881002634 0.513290165919183 112.266508134055 0.571298634977478 0.02984532533082 0.631900351680839 67.2612140021409 0.850048596121769 0.127651331576327 0.860517790136906 74.2407764946402 0.944366585005693 0.244860175039483 0.957066609388748
PTPN1 323.647917826654 0.000820955118709637 0.868250893009043 0.993303242340375 -683.024463073248 0.137767471045019 0.739643188602945 0.98504065850042 405.611405720255 0.347538126618203 0.845689253413169 0.982969326016932 1386.17047802484 0.554998297190108 0.515618702480694 0.94785806918581 1469.21331170334 0.721671504273015 0.544489387182074 0.959836516392933 -4029.72865632142 0.785776512355522 0.430617854375613 0.975162603778361 6538.43848269905 0.980389871861904 0.248921367282808 0.957066609388748
EVL 14086.8447643379 0.1588558091229 0.0160523646211203 0.51256635812561 11007.4338385979 0.352080011160335 0.0525291247013557 0.708962671012283 9071.37309746039 0.436813673925195 0.14093542986427 0.834694819596344 4802.36151304991 0.52864847262483 0.498562992690198 0.94785806918581 5396.89031956181 0.620002109978115 0.563587301378405 0.961230743387229 4490.42113142145 0.898820197073125 0.554576070114808 0.985817979170265 4764.37226704628 0.988475384335267 0.342952893611392 0.964176038564104
THEM5 -3.87724284317196 0.0112380398405255 0.538324901446955 0.960434750979299 -5.49434660851703 0.437725846274019 0.402993552008791 0.944099184192195 -4.03970102675605 0.570342997629171 0.533679545315295 0.966466330200297 -7.3449386924055 0.779350703754456 0.246576170063082 0.901244086126486 -7.37328530208496 0.793191962671874 0.34130660688493 0.934940474489696 -9.84986454191412 0.890318282805185 0.286482842247619 0.939591952340313 -0.467859226632872 0.931648232505208 0.974747595841555 0.998898696998017
ZNF124 35.6026496070106 0.0437886267914076 0.220631951585675 0.886469690266076 62.1410784015593 0.427488395820679 0.042325243643748 0.6660465169107 36.219112243877 0.797093332684135 0.0964825754569104 0.775103649303279 27.4960243037901 0.873920676149111 0.290913341329009 0.908758672901425 11.858149293187 0.930927645060085 0.631308316060768 0.969886305992518 -3.99305898282174 0.971935304267729 0.8529843451093 0.997956125616365 -26.5206901506403 0.993219583836272 0.611014910010398 0.989308201315624
S100A5 -5.53970646576978 0.0434447771009419 0.222494522531768 0.886469690266076 -4.74404120485139 0.130256979793333 0.328652098133521 0.918591355744035 -3.61918158626329 0.345443754548856 0.482474456235978 0.957694424894444 -4.7771824496732 0.620326351363631 0.316148457819737 0.913466273366999 -6.22107415181026 0.678527364363958 0.277298314788995 0.923832533051783 -7.78320366877375 0.85822545838893 0.224189316797233 0.922476535625715 -1.46095298310779 0.895419830070686 0.911322234991986 0.998898696998017
NBPF4 6980.18583900298 0.00119170622201162 0.841577451289085 0.993303242340375 13697.7661130846 0.233540171702642 0.707751337646421 0.98504065850042 52608.1191203756 0.512037052751797 0.135060622788608 0.82808322559543 45261.0019217857 0.655137056262767 0.248688365092461 0.903216113695379 44386.4187533513 0.719810883072083 0.308801451517022 0.925584314319435 98825.0918591832 0.840250886299219 0.0855645767983851 0.802998507468716 45878.703279741 0.921593802608488 0.586085395568952 0.989308201315624
CRYBA4 -1.10284512248578 0.0371595355828595 0.259998729469033 0.909756637424456 -1.30502467055999 0.161475889734117 0.235748036994441 0.875834572875898 -0.795201460968923 0.395386859459139 0.4883953010887 0.958347908697401 -1.3474844258747 0.53631842287324 0.301431800366675 0.908758672901425 -0.0518409878193809 0.724756241936021 0.968748425647288 0.99845348022155 -1.39656274732149 0.778857140276074 0.457751758611536 0.9812570476905 1.82762346062955 0.886146947088884 0.617940480053975 0.989308201315624
PIK3R4 -188.312978875097 0.0179913647581609 0.435436204956606 0.948996626414448 -301.897730461897 0.592082890396282 0.0871647032027716 0.759044744292924 -355.532263740151 0.666998952887811 0.0607381582142622 0.704813307771337 -180.611958828826 0.839161979499187 0.2426743096419 0.898910723467936 -146.278793477937 0.89106192801859 0.357072954537942 0.937341093505498 40.9836937004987 0.933730863402545 0.87372680957473 0.997956125616365 36.587521164215 0.979967322910381 0.912880768302223 0.998898696998017
ZNF775 34.4086408267991 0.096250908281544 0.0655483497029179 0.725186319600591 16.7260712197077 0.337385396036353 0.38467675885251 0.939563414423651 10.0723482383499 0.528304814998881 0.690009804907582 0.97815168698564 -5.19439229515783 0.624081778012845 0.851815211635731 0.991881717854127 -6.53142436199567 0.885663250113479 0.727082302824625 0.986783335033336 -17.2630527355118 0.936742713169516 0.413505639606917 0.975162603778361 -5.47407804469147 0.981830484583645 0.791273759940117 0.997768084118936
ZNF605 396.289578068129 0.128327360457194 0.0319303527266723 0.596101249766041 314.028684334949 0.471060556109672 0.0695405018263358 0.737438659185232 317.963500366848 0.541878061367976 0.0837042939755249 0.762625975065861 292.872418159376 0.694801070050839 0.107935288590955 0.804787335441862 110.992456507538 0.873343476744497 0.471155927798759 0.950681177613776 117.701927013565 0.902780077384554 0.565668871743064 0.988845791360515 -318.052474916707 0.981139821619115 0.286855872923795 0.962450281910666
RFX8 -12.9320914799609 0.0245391637783467 0.361569419842136 0.934867607919676 2.17359876088242 0.393972226073304 0.868222263882372 0.995540639482732 8.00473148610013 0.664204634485445 0.474924594853389 0.957694424894444 1.93417360957678 0.782431616861517 0.867778559009276 0.993958666823315 -0.898363949544186 0.82751202706092 0.95119312319671 0.997665455351948 -3.45410631138727 0.917134694186265 0.805841975160891 0.997956125616365 -7.16394346342897 0.967537812961126 0.626522065693604 0.989308201315624
MYL6B -23.3225760795566 3.37516451820194e-05 0.973173998805749 0.998154927656636 225.754121702171 0.425101271565234 0.70358325041829 0.98504065850042 308.48380626838 0.550421259049658 0.599357012679893 0.973734136759518 482.365202796616 0.647006380225275 0.421855441617324 0.936911660213957 851.044017727567 0.753095800583549 0.188191341399233 0.88253312638267 510.204716982953 0.827582000898509 0.481923747622093 0.983249620148453 616.168795622872 0.877476163534254 0.576682975488916 0.989308201315624
ZNF799 30.0598069326903 2.27467205196527e-05 0.977976144479394 0.998621757705749 1006.73117998479 0.334736876455256 0.375954895275539 0.937979054934 1557.75236715508 0.600555073384311 0.131165761333151 0.823055309863744 1237.73794234845 0.664573659526911 0.286561948620864 0.908758672901425 1375.73449545048 0.739706546689278 0.293157000372001 0.925584314319435 2297.11405850345 0.892405962963023 0.0673069800990369 0.777615148734338 1914.58170357196 0.950172668327631 0.338770148540321 0.964176038564104
C20orf96 -73.1194005564808 0.00156617363351618 0.818745259286465 0.990674156851594 149.614512261553 0.248250992105157 0.64178541841438 0.978118832294326 -69.6674402534015 0.321169334631302 0.856593380891833 0.983934514354913 -191.38218459455 0.860937914693627 0.387887055040702 0.929343290977794 -275.482281881363 0.936882568282736 0.165710943010392 0.870675222305437 -558.367501633091 0.976758117154589 0.0289158727040048 0.678012477880472 -603.727995047537 0.988649249367028 0.100955355317354 0.929693091789994
ESRRG -135.68975046783 0.00149018834255221 0.823125585438373 0.992076715322627 -157.481945263768 0.128164798036077 0.802762207622587 0.98729081781077 -63.2971676333654 0.181786949367745 0.926104722333027 0.991005132002935 118.470746366822 0.294235003668385 0.882583700213147 0.994310039863422 238.805022761392 0.377946945587846 0.808182486701599 0.99158133834357 287.104189712834 0.441202621046302 0.883455797571813 0.997956125616365 94.2295186010083 0.512444371750091 0.97787669023147 0.998952713423032
SULT1A1 922.747098321624 0.0540563437753012 0.172393345695762 0.861013538043966 1161.51638968359 0.40181542434177 0.0596476920210339 0.714051446841869 986.824253137315 0.487572369748205 0.130253974006994 0.823055309863744 878.338942138723 0.609134161416 0.187564045741447 0.874890486519634 1285.15656051602 0.759102552536595 0.108763570249663 0.81639185088146 1709.62543902592 0.825545536164663 0.131134365231829 0.867400071333336 2545.252065336 0.960553534610258 0.0907786148905126 0.920748765595664
ARL9 -15.6851156746219 0.00772240404226979 0.610301571661473 0.971805969065654 8.08786824670609 0.512801559414108 0.739741416620991 0.98504065850042 -12.7655552631917 0.767688667856244 0.51454273129033 0.963234784148128 1.67244373368629 0.90325216724164 0.923194711564856 0.994496963948348 -17.3248627518108 0.924269403582529 0.436938340244065 0.944522737062947 -38.0578871412475 0.954797947143047 0.158561269022604 0.879804803323228 -83.4742536918233 0.982965927639538 0.177496858247797 0.953299145682402
TPK1 72.2581528332258 0.0705813601093749 0.117333196566135 0.811008578142176 56.0219330597471 0.375925231078149 0.200548198856695 0.867650723896048 36.7229853353853 0.548295768631333 0.434715379408001 0.951723677827972 -9.46059392980764 0.73495245596833 0.828630303327169 0.989774510465879 -25.8498192511149 0.809542162331026 0.606180641302124 0.969535488312788 -8.42031891491013 0.850361899041 0.894270334008551 0.997956125616365 41.0788745831622 0.935510896376457 0.622233114414238 0.989308201315624
AFAP1 -683.578569886197 0.0049798905728363 0.682556022247242 0.9783718165606 -942.804206572817 0.168548144517994 0.59547022504745 0.972505726229703 -490.206601980616 0.364215278282549 0.785083661548564 0.979851269426079 -105.784868854766 0.479305823796142 0.957435822600776 0.994496963948348 1810.34534828897 0.803958434290565 0.310763001977253 0.925584314319435 1527.86666602201 0.843457169326073 0.560645402886602 0.986662383576468 2809.74628838305 0.92946723180448 0.681379174869629 0.993682253970448
NACA -8093.02095369115 0.0552031495565852 0.167781416903968 0.858963303308983 -2245.18562811518 0.399765953019912 0.67847648786449 0.983481999798674 26.8800440505691 0.642005458348418 0.995516294450715 0.999913382571218 319.332814577455 0.82268919517146 0.938415324349579 0.994496963948348 -957.514646301225 0.89093520811584 0.825483835744873 0.99158133834357 -3548.07389724947 0.970346643129107 0.317085810751393 0.958089979296944 -4786.23329226269 0.998072490209808 0.0515022618324893 0.911887334325042
HIST1H3C -0.211728264002131 0.000187456848416374 0.936831109578876 0.996686921374013 -0.288636242601403 0.358956186218667 0.909771529751253 0.996775834720628 -0.295622005991432 0.437977743932035 0.92128661317994 0.991005132002935 -0.36699835982277 0.678483159023157 0.905670679332161 0.994310039863422 0.116022054987527 0.835789311734656 0.966735799613634 0.99845348022155 1.04247425856519 0.937348847140248 0.649111606072771 0.997377122847242 2.04123242044309 0.976138588652275 0.468104073475251 0.985041003975331
MYO18A 756.494864364361 0.0048059667884518 0.68786446644139 0.979377153410484 2976.64563674092 0.163049770773558 0.214031299512849 0.869490431595608 2804.10711149351 0.753288872028709 0.0584183387285899 0.696798712853672 2713.05431903522 0.847100831346598 0.049755441016179 0.697515587715632 2323.1626253386 0.893908589285912 0.0968696074272574 0.811547426281621 2287.45312250008 0.937574036736291 0.233639893452772 0.925692878416062 -48.0053175992272 0.949179440801597 0.991269925510598 0.99917203741262
OR2T3 -0.0495944696769362 0.0155140901693653 0.469197958178906 0.958069367198628 -0.0475915230907519 0.0478823920432444 0.546959427043899 0.96765006743915 -0.0178221304178939 0.193769170560985 0.848342879865104 0.982969326016932 0.0375088419421342 0.836692703401132 0.478141475945127 0.947394309780754 0.0393619480064994 0.935083428067439 0.388757128729354 0.937341093505498 0.0391285835818204 0.956935946854716 0.459163310626328 0.981789272920251 0.0989035417857381 0.999373687444952 0.0059258383586106 0.911887334325042
MAN2A2 -1104.87983756521 0.0545848455116938 0.170250810728853 0.861013538043966 -1040.92939916613 0.203010774373481 0.205791993917903 0.869490431595608 -395.159238009801 0.63211139325367 0.539578744503398 0.967451759460917 -405.30592323104 0.659267431916427 0.601277148128244 0.960298921739393 -829.552995895827 0.844892965620805 0.306548019210941 0.925584314319435 -540.739467481255 0.942552793154711 0.531184206008857 0.985211378449285 -866.969623306981 0.974307333812385 0.50633771850957 0.989308201315624
CACNA1H 1335.64952717347 0.0712243189377173 0.115614136192014 0.810847356953813 739.098619944277 0.341989292514052 0.367999397968234 0.93657974197409 96.0479993694695 0.516419267425394 0.908887014384549 0.991005132002935 -229.498311491985 0.665536354688339 0.781649828816863 0.985056859514914 105.077220229276 0.823781299255643 0.900770966048192 0.992937393530727 432.370770713389 0.927083849097837 0.63335510597085 0.995233814710759 653.243600328855 0.962803087043487 0.75811154631355 0.997701797083922
SULF2 12414.8997932472 0.0572674437855674 0.159817884462178 0.850914760601088 13585.3133679982 0.339491050734484 0.136528323887498 0.829412207375329 7431.6441930229 0.731432411365548 0.258323433394774 0.894383054492249 11292.5067227806 0.880547333639365 0.0464992028669853 0.697515587715632 9965.06038681029 0.895868886409049 0.159468205147041 0.857598231943625 3203.61352435407 0.971131681331701 0.596791280262342 0.990305759753801 -2863.28620402549 0.984061015437565 0.815185320930817 0.998289563216943
HBG2 -1.88555504355196 0.0951370297912306 0.0672114237676855 0.730215399301756 -1.80036295634792 0.193471903262921 0.12016824788262 0.811302150960653 -2.09214214673893 0.259341075521476 0.108314917273519 0.795375281176263 -0.759696382018069 0.361185713468814 0.639444111745682 0.963361472972597 -0.428537233822408 0.514595705342577 0.824019637492731 0.99158133834357 3.57480681747855 0.697560508743393 0.31927748022547 0.958089979296944 1.71976649923664 0.970869226432393 0.452246946543377 0.980834131656993
LAMA2 -4869.80965028322 0.00227942390073624 0.782158032686916 0.990569659292755 -3807.43363453253 0.415216210981202 0.80114911572417 0.98729081781077 -10954.8130427459 0.603377327274406 0.514968487668445 0.963802113565793 -5139.45863959072 0.660626464985706 0.781867474836702 0.985084082029668 -3.81476877894022 0.735912590293191 0.999856135497638 0.999856135497638 21266.6070825002 0.866098185675723 0.425408519263274 0.975162603778361 55799.1322575463 0.96881246750063 0.203351764259471 0.953299145682402
